"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-12","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.2","H,,S","23.9",",,W","15.6",",,W","  110",",,W","  200",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-13","5.1",",,W",,,"16.0",",,W,2400","0.0",",,W",,,"15.1","H,,S","16.7",",,W","11.7",",,W","   90",",,W","   80",",,W","11.2",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-14","6.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"17.3","H,,S","25.0",",,W","12.2",",,W","  250",",,W","  250",",,W","13.0",",,W","17.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-15","6.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"22.0","H,,S","28.9",",,W","16.7",",,W","  220",",,W","  220",",,W","13.0",",,W","15.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-16","3.4",",,W",,,"2.8",",,W,2400","0.0",",,W",,,"20.7","H,,S","22.2",",,W","17.2",",,W","  250",",,W","  240",",,W","9.8",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-17","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.3","H,,S","23.9",",,W","18.9",",,W","  320",",,W","  100",",,W","6.7",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-18","2.5",",,W",,,"2.5",",,W,2400","0.0",",,W",,,"19.4","H,,S","21.1",",,W","16.1",",,W","   80",",,W","   90",",,W","5.4",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-19","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"17.9","H,,S","21.7",",,W","15.6",",,W","  110",",,W","  110",",,W","8.1",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-20","3.0",",,W",,,"9.4",",,W,2400","0.0",",,W",,,"18.9","H,,S","22.8",",,W","16.1",",,W","  190",",,W","  200",",,W","6.3",",,W","8.5",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-21","4.6",",,W",,,"30.2",",,W,2400","0.0",",,W",,,"19.9","H,,S","24.4",",,W","16.1",",,W","  330",",,W","  320",",,W","11.2",",,W","13.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-22","5.5",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"22.3","H,,S","28.3",",,W","17.8",",,W","  330",",,W","  310",",,W","10.7",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-23","5.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"23.6","H,,S","30.6",",,W","18.9",",,W","  300",",,W","  320",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-24","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"23.7","H,,S","26.7",",,W","17.2",",,W","  110",",,W","  100",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-25","3.1",",,W",,,"3.3",",,W,2400","0.0",",,W",,,"19.5","H,,S","22.8",",,W","17.2",",,W","  180",",,W","  180",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-26","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.8","H,,S","23.9",",,W","16.7",",,W","   90",",,W","   90",",,W","6.7",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-27","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"18.4","H,,S","21.7",",,W","16.1",",,W","   80",",,W","   80",",,W","6.3",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-28","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.5","H,,S","29.4",",,W","17.2",",,W","  110",",,W","  240",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-29","2.8",",,W",,,"41.9",",,W,2400","0.0","T,,W",,,"25.2","H,,S","30.6",",,W","20.0",",,W","   10",",,W","   20",",,W","17.0",",,W","24.1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-06-30","4.7",",,W",,,"4.1",",,W,2400","0.0",",,W",,,"22.7","H,,S","25.6",",,W","18.3",",,W","  310",",,W","  300",",,W","10.7",",,W","16.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-01","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.7","H,,S","28.9",",,W","17.8",",,W","  330",",,W","  330",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-02","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.3","H,,S","30.6",",,W","22.8",",,W","  290",",,W","  270",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-03","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.7","H,,S","30.0",",,W","22.8",",,W","  120",",,W","  110",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-04","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.3","H,,S","28.9",",,W","22.8",",,W","  220",",,W","  100",",,W","5.4",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-05","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"27.1","H,,S","32.2",",,W","21.7",",,W","  240",",,W","  240",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-06","5.1",",,W",,,"34.8",",,W,2400","0.0",",,W",,,"27.8","H,,S","35.0",",,W","23.9",",,W","  320",",,W","  330",",,W","11.2",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-07","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"22.9","H,,S","25.0",",,W","19.4",",,W","   30",",,W","   30",",,W","9.4",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-08","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.8","H,,S","24.4",",,W","18.9",",,W","   80",",,W","   80",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-09","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"25.4","H,,S","31.7",",,W","20.6",",,W","  260",",,W","  290",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-10","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.8","H,,S","31.1",",,W","22.8",",,W","  100",",,W","  100",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-11","4.7",",,W",,,"0.5",",,W,2400","0.0",",,W",,,"24.8","H,,S","30.0",",,W","21.7",",,W","  200",",,W","  190",",,W","10.7",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-12","2.6",",,W",,,"20.6",",,W,2400","0.0",",,W",,,"23.2","H,,S","27.8",",,W","20.6",",,W","   30",",,W","   20",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-13","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"25.4","H,,S","31.7",",,W","22.2",",,W","  140",",,W","  270",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-14","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"28.3","H,,S","32.8",",,W","23.3",",,W","  330",",,W","  280",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-15","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.2","H,,S","30.6",",,W","21.7",",,W","  270",",,W","  310",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-16","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.5","H,,S","32.2",",,W","21.7",",,W","  240",",,W","  280",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-17","4.6",",,W",,,"10.9",",,W,2400","0.0",",,W",,,"28.2","H,,S","33.3",",,W","23.3",",,W","  200",",,W","  190",",,W","9.4",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-18","4.4",",,W",,,"1.0",",,W,2400","0.0",",,W",,,"22.8","H,,S","25.6",",,W","19.4",",,W","   50",",,W","   50",",,W","9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-19","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"24.1","H,,S","33.9",",,W","18.9",",,W","  220",",,W","  250",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-20","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"31.4","H,,S","36.1",",,W","26.7",",,W","  240",",,W","  250",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-21","6.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"32.3","H,,S","36.7",",,W","28.3",",,W","  290",",,W","  250",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-22","5.1",",,W",,,"21.6",",,W,2400","0.0",",,W",,,"27.2","H,,S","28.9",",,W","19.4",",,W","   50",",,W","   50",",,W","11.2",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-23","5.0",",,W",,,"26.2",",,W,2400","0.0",",,W",,,"19.7","H,,S","21.7",",,W","17.2",",,W","   30",",,W","   30",",,W","10.3",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-24","2.3",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"21.4","H,,S","25.0",",,W","18.9",",,W","  130",",,W","  120",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-25","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"22.6","H,,S","24.4",",,W","20.6",",,W","  100",",,W","   70",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-26","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"23.8","H,,S","27.2",",,W","19.4",",,W","  200",",,W","  200",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-27","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"24.1","H,,S","27.8",",,W","20.6",",,W","  100",",,W","  100",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-28","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.2","H,,S","33.9",",,W","20.0",",,W","  220",",,W","  270",",,W","9.4",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-29","4.4",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"28.9","H,,S","33.9",",,W","23.9",",,W","  210",",,W","  210",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-30","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"29.2","H,,S","35.6",",,W","23.3",",,W","  200",",,W","  200",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-07-31","4.4",",,W"," 1453",",,W","31.8",",,W,2400","0.0",",,W",,,"27.9","H,,S","34.4",",,W","21.7",",,W","  230",",,W","  210",",,W","21.5",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-01","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.4","H,,S","31.7",",,W","23.3",",,W","  320",",,W","  330",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-02","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"24.9","H,,S","27.8",",,W","20.0",",,W","  120",",,W","  120",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-03","4.8",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"25.1","H,,S","30.6",",,W","19.4",",,W","  220",",,W","  220",",,W","9.4",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-04","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"24.9","H,,S","29.4",",,W","21.7",",,W","  230",",,W","  230",",,W","7.2",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-05","3.6",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"22.5","H,,S","25.0",",,W","18.9",",,W","  110",",,W","  120",",,W","7.2",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-06","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.4","H,,S","24.4",",,W","17.8",",,W","   80",",,W","   90",",,W","5.8",",,W","6.7",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-07","4.8",",,W",,,"48.3",",,W,2400","0.0",",,W",,,"24.3","H,,S","30.0",",,W","20.6",",,W","  230",",,W","  230",",,W","10.7",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-08","5.1",",,W",,,"9.7",",,W,2400","0.0",",,W",,,"25.3","H,,S","31.1",",,W","20.6",",,W","  250",",,W","  240",",,W","9.8",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-09","5.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"25.8","H,,S","30.6",",,W","20.0",",,W","  230",",,W","  320",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-10","5.8",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"24.2","H,,S","27.8",",,W","18.9",",,W","  320",",,W","  330",",,W","11.2",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-11","4.9",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"22.2","H,,S","27.8",",,W","16.7",",,W","  280",",,W","  270",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-12","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"25.1","H,,S","30.6",",,W","18.3",",,W","  220",",,W","  240",",,W","8.9",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-13","5.5",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"25.6","H,,S","27.2",",,W","22.8",",,W","  220",",,W","  220",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-14","3.5",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"22.1","H,,S","24.4",",,W","17.2",",,W","   80",",,W","   20",",,W","6.3",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-15","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"19.1","H,,S","22.8",",,W","17.2",",,W","   90",",,W","   90",",,W","6.7",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-16","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"19.9","H,,S","23.9",",,W","17.2",",,W","   90",",,W","   80",",,W","7.6",",,W","9.4",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-17","4.0",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"20.8","H,,S","24.4",",,W","19.4",",,W","  100",",,W","  100",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-18","3.3",",,W",,,"4.1",",,W,2400","0.0",",,W",,,"23.0","H,,S","27.2",",,W","20.6",",,W","  110",",,W","  110",",,W","8.1",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-19","5.1",",,W",,,"0.3",",,W,2400","0.0",",,W",,,"27.6","H,,S","35.0",",,W","23.3",",,W","  230",",,W","  250",",,W","8.9",",,W","12.1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-20","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"26.1","H,,S","28.9",",,W","21.7",",,W","   90",",,W","  110",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-21","4.7",",,W",,,"2.0",",,W,2400","0.0",",,W",,,"24.7","H,,S","31.1",",,W","20.6",",,W","  240",",,W","  250",",,W","9.4",",,W","14.8",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-22","4.4",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"26.8","H,,S","33.9",",,W","22.2",",,W","  280",",,W","  280",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-23","4.3",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"25.5","H,,S","27.8",",,W","20.0",",,W","  330",",,W","  350",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-24","4.7",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.7","H,,S","22.8",",,W","16.7",",,W","   70",",,W","   60",",,W","8.9",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-25","5.5",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"18.8","H,,S","21.7",",,W","15.0",",,W","   60",",,W","   60",",,W","9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-26","4.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"18.0","H,,S","22.2",",,W","13.9",",,W","   20",",,W","   20",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-27","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"19.1","H,,S","23.9",",,W","14.4",",,W","  110",",,W","  110",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-28","3.5",",,W",,,"16.5",",,W,2400","0.0",",,W",,,"20.3","H,,S","23.9",",,W","17.2",",,W","  110",",,W","  110",",,W","8.1",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-29","4.3",",,W",,,"7.6",",,W,2400","0.0",",,W",,,"23.6","H,,S","30.6",",,W","20.0",",,W","  270",",,W","  270",",,W","8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-30","5.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"25.0","H,,S","30.6",",,W","18.3",",,W","  220",",,W","  230",",,W","10.7",",,W","13.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-08-31","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"24.8","H,,S","27.2",",,W","20.0",",,W","  330",",,W","  270",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-01","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.3","H,,S","22.2",",,W","16.7",",,W","   80",",,W","   80",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-02","3.5",",,W",,,"28.2",",,W,2400","0.0",",,W",,,"20.2","H,,S","25.6",",,W","16.7",",,W","  210",",,W","  210",",,W","8.9",",,W","10.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-03","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"21.7","H,,S","24.4",",,W","18.9",",,W","  120",",,W","  130",",,W","6.7",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-04","5.4",",,W",,,"8.4",",,W,2400","0.0",",,W",,,"22.7","H,,S","30.0",",,W","18.3",",,W","  260",",,W","  250",",,W","13.9",",,W","17.4",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-05","4.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.0","H,,S","21.1",",,W","16.1",",,W","  320",",,W","  320",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-06","5.4",",,W",,,"0.0","T,,W,2400","0.0",",,W",,,"17.8","H,,S","20.0",",,W","15.0",",,W","   30",",,W","   50",",,W","10.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-07","6.4",",,W",,,"0.8",",,W,2400","0.0",",,W",,,"18.1","H,,S","23.9",",,W","13.3",",,W","   30",",,W","   10",",,W","10.7",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-08","4.3",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"20.6","H,,S","25.6",",,W","16.1",",,W","  290",",,W","  280",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-09","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"18.8","H,,S","21.1",",,W","15.6",",,W","  100",",,W","  100",",,W","7.6",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-10","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"19.3","H,,S","22.2",",,W","17.2",",,W","  200",",,W","  220",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-09-11","6.1",",,W",,,"0.0",",,W,2400","0.0",",,W",,,"24.1","H,,S","30.6",",,W","20.6",",,W","  220",",,W","  220",",,W","10.7",",,W","13.4",",,W",,,,,,,,,,,,,,,,
